,<in_cm / None>,<None / v_fz>,<in_diff / None>,out_diff,out_cm,outp,outn,inp,inn,mode_id
0,0.902950601121718,0.42579150855767894,-0.04009854393473297,-0.07629034844723992,1.2983226037456377,1.2601774295220176,1.3364677779692575,0.8829013291543515,0.9229998730890845,()
1,0.901859667249629,0.4159636229631016,-0.01496022463787313,-0.028966103261694798,1.2985000722100173,1.2840170205791699,1.3129831238408647,0.8943795549306924,0.9093397795685655,()
2,0.9115564829955087,0.6041040408440359,0.019129065062635967,0.027816399278649984,1.2985074230146112,1.3124156226539363,1.2845992233752863,0.9211210155268267,0.9019919504641908,()
3,0.9034412099325935,0.538069601798459,0.03191706608603627,0.050856135288602555,1.298503237157829,1.3239313048021302,1.2730751695135276,0.9193997429756116,0.8874826768895754,()
4,0.9023129775574964,0.6765458231078825,-0.044854389618106005,-0.05956820809741936,1.2985001354250725,1.2687160313763628,1.3282842394737822,0.8798857827484434,0.9247401723665494,()
5,0.9112747563142806,0.8589408117068207,-0.004640343679144239,-0.0050696411950912346,1.298506457121667,1.2959716365241214,1.3010412777192126,0.9089545844747084,0.9135949281538527,()
6,0.9096042544661582,0.7044901921444251,0.00743639897518885,0.009549167039205386,1.2984995466985725,1.3032741302181752,1.2937249631789698,0.9133224539537527,0.9058860549785638,()
7,0.9076427804217182,0.8310168359533179,0.04651156059179233,0.052049606084035194,1.2984980783154205,1.3245228813574381,1.272473275273403,0.9308985607176143,0.884387000125822,()
8,0.9104804313865702,0.9216795631587303,-0.034065406674442765,-0.034941557877796514,1.2984994245186319,1.2810286455797337,1.3159702034575302,0.8934477280493488,0.9275131347237916,()
9,0.9073736116521318,1.0314289061704995,-0.020910825992461957,-0.019449696058238874,1.298500747554148,1.2887758995250285,1.3082255955832673,0.8969181986559008,0.9178290246483628,()
10,0.9055519091568887,0.9305496276710397,0.023495532369697883,0.023866193473506936,1.2984979274855768,1.3104310242223303,1.2865648307488233,0.9172996753417376,0.8938041429720397,()
11,0.9105583891912956,1.0504805513091517,0.032905652010186456,0.030121816379232502,1.2984993257754327,1.313560233965049,1.2834384175858164,0.9270112151963888,0.8941055631862024,()
12,0.9094076568811955,1.2930917004214728,-0.027589020722666627,-0.021035595761404124,1.2985006991811971,1.287982901300495,1.3090184970618992,0.8956131465198622,0.9232021672425288,()
13,0.9085882645293418,1.2720093700798603,-0.013893187051101895,-0.010740790627633334,1.29850028944861,1.2931298941347933,1.3038706847624266,0.9016416710037909,0.9155348580548928,()
14,0.905294018597045,1.2491398939774605,0.003549053334675388,0.002789902202589456,1.2985015854287292,1.299896536530024,1.2971066343274344,0.9070685452643826,0.9035194919297073,()
15,0.9035255579821637,1.3587703100996165,0.025951246319589477,0.018909003580114936,1.2985001709496387,1.3079546727396962,1.2890456691595813,0.9165011811419584,0.890549934822369,()
16,0.9130790249875439,0.5615336565633797,-0.04311090255605941,-0.0664769438033419,1.29849764118439,1.265259169282719,1.331736113086061,0.8915235737095142,0.9346344762655736,()
17,0.919415461538553,0.5142480172229986,-0.016800291426134727,-0.02775026252578816,1.2985009164952812,1.284625785232387,1.3123760477581752,0.9110153158254857,0.9278156072516204,()
18,0.9249687070529793,0.45715896392332994,0.010668687784553835,0.01925246278952386,1.2985017876215388,1.3081280190163007,1.2888755562267769,0.9303030509452562,0.9196343631607024,()
19,0.9152293767778964,0.5738796967223835,0.03380240153415334,0.05122077384942014,1.2985003970909124,1.3241107840156225,1.2728900101662024,0.9321305775449731,0.8983281760108197,()
20,0.9172362229233773,0.8268579630079971,-0.04158662193500516,-0.04678355152331459,1.2984996646480125,1.2751078888863552,1.3218914404096698,0.8964429119558747,0.9380295338908798,()
21,0.9200852898358339,0.8808630203061316,-0.022980411225642813,-0.02449533591308417,1.2984989798847506,1.2862513119282086,1.3107466478412928,0.9085950842230125,0.9315754954486554,()
22,0.9135852972993816,0.7134851936453652,0.018303244826525525,0.023253966985574026,1.2984948074129439,1.310121790905731,1.286867823920157,0.9227369197126444,0.9044336748861189,()
23,0.9210388886761582,0.7227350905685586,0.0356213399074347,0.04481496245308625,1.2985006395415244,1.3209081207680675,1.2760931583149813,0.9388495586298756,0.9032282187224409,()
24,0.9155090873947207,1.016393937955737,-0.04918658743214163,-0.046365067267566173,1.2985004035752477,1.2753178699414647,1.3216829372090309,0.8909157936786499,0.9401023811107915,()
25,0.9220783350516921,1.1291855558223645,-0.0008599856314954399,-0.0007304745114697919,1.2985001873406286,1.2981349500848938,1.2988654245963636,0.9216483422359444,0.9225083278674399,()
26,0.9225115846735544,1.1423748424064606,0.0003455629805728458,0.00029184317550434713,1.2985018560198145,1.2986477776075667,1.2983559344320623,0.9226843661638409,0.922338803183268,()
27,0.9165229752753059,1.133881216254262,0.044729549269277816,0.03828185764864123,1.298494996964279,1.3176359257885994,1.2793540681399582,0.9388877499099448,0.894158200640667,()
28,0.9181677799269476,1.388094757144126,-0.03283081151365648,-0.023496520937463794,1.2984999575309852,1.2867516970622535,1.3102482179997172,0.9017523741701194,0.9345831856837759,()
29,0.9234075668041896,1.2086820507313751,-0.019554526313442695,-0.015826792125092748,1.2984979591800785,1.2905845631175321,1.3064113552426249,0.9136303036474682,0.9331848299609109,()
30,0.9179427823171464,1.175923149045624,0.009869423425037972,0.008177517943553259,1.2984979693758667,1.3025867283476433,1.29440921040409,0.9228774940296655,0.9130080706046274,()
31,0.9243090681120345,1.2296353012558534,0.02616913639411217,0.020860303221133636,1.2984993416503232,1.3089294932608901,1.2880691900397565,0.9373936363090906,0.9112244999149784,()
32,0.9255599649115266,0.4488263974493924,-0.02967632352803697,-0.05433966236223542,1.2984997088798378,1.27132987769872,1.3256695400609555,0.9107218031475081,0.9403981266755451,()
33,0.9298526912031041,0.48645347782546966,-0.02334926237561885,-0.04023552834425459,1.2985182405197349,1.2784004763476076,1.3186360046918622,0.9181780600152947,0.9415273223909135,()
34,0.9372901094696166,0.5235928778907617,0.005534586309876369,0.00900420115003353,1.2985039772802907,1.3030060778553074,1.294001876705274,0.9400574026245547,0.9345228163146784,()
35,0.9261527347615681,0.40773788752553614,0.02986739461216399,0.05866977701575404,1.2984988616087207,1.3278337501165978,1.2691639731008437,0.9410864320676501,0.9112190374554862,()
36,0.933606684734609,0.6854388909273443,-0.048345722133370635,-0.06357582507120929,1.2984991365445933,1.2667112240089886,1.330287049080198,0.9094338236679236,0.9577795458012943,()
37,0.9314066761570174,0.739849384214202,-0.0010378155665905567,-0.0013008366141538108,1.298497411443908,1.297846993136831,1.2991478297509849,0.9308877683737221,0.9319255839403128,()
38,0.927161595947527,0.789386237963558,0.02038067400418589,0.0238322963018327,1.2985009653596196,1.3104171135105358,1.286584817208703,0.9373519329496199,0.9169712589454341,()
39,0.9306838910793104,0.8982720338406904,0.03964419140836867,0.041563931461887416,1.2984998257116245,1.319281791442568,1.2777178599806807,0.9505059867834947,0.910861795375126,()
40,0.9285558284128451,0.9898058230700311,-0.04744696222777723,-0.04578203993680319,1.2984997722682798,1.2756087522998782,1.3213907922366814,0.9048323472989565,0.9522793095267338,()
41,0.9318697676922978,0.9597737558453507,-0.0036604937507394436,-0.003644955103433878,1.2985015177433317,1.2966790401916148,1.3003239952950487,0.9300395208169281,0.9337000145676675,()
42,0.9357328533948801,1.0247869579356648,0.0014747553583390194,0.0013721748280495216,1.2985164074950402,1.2992024949090648,1.2978303200810153,0.9364702310740496,0.9349954757157106,()
43,0.9282807556299396,0.9639344773709385,0.034120982397979005,0.033661696895032955,1.29849614361539,1.3153269920629065,1.2816652951678735,0.9453412468289291,0.9112202644309502,()
44,0.9290045332514597,1.367850617725304,-0.04501617525108012,-0.03264840543112757,1.2985001007239503,1.2821758980083864,1.314824303439514,0.9064964456259197,0.9515126208769997,()
45,0.9253076423506897,1.3784853080684145,-0.010085181194275733,-0.007270243991887249,1.2984973068377368,1.2948621848417932,1.3021324288336804,0.9202650517535519,0.9303502329478276,()
46,0.9369481389234467,1.2504443098933493,0.0226133302088197,0.017746795982061192,1.2985104377790537,1.3073838357700842,1.289637039788023,0.9482548040278566,0.9256414738190369,()
47,0.9342698673334306,1.330720081183533,0.045426167998962444,0.033755128735614814,1.298500118045644,1.3153776824134513,1.2816225536778365,0.9569829513329119,0.9115567833339494,()
48,0.9436786002840355,0.46207812015648175,-0.03925802317195341,-0.07037447958676779,1.298498960530388,1.2633117207370042,1.333686200323772,0.9240495886980588,0.9633076118700122,()
49,0.9484856747304473,0.6379714226223281,-0.002980494170256545,-0.004169082996086093,1.2985028717060332,1.2964183302079901,1.3005874132040762,0.9469954276453191,0.9499759218155756,()
50,0.9413707802214202,0.5922599899905563,0.017393560571291072,0.02572344274492888,1.2985007689167807,1.3113624902892451,1.2856390475443162,0.9500675605070658,0.9326739999357746,()
51,0.9455674331297383,0.621482617124907,0.04086431060580979,0.058162430332661996,1.298501482349216,1.327582697515547,1.269420267182885,0.9659995884326432,0.9251352778268335,()
52,0.9453746879802247,0.8091747807275025,-0.03778041145159031,-0.0433170876709581,1.2985002782440704,1.2768417344085914,1.3201588220795495,0.9264844822544296,0.9642648937060199,()
53,0.9492279996270077,0.874753486957899,-0.024107433182721485,-0.025867639795055464,1.298498559643643,1.2855647397461152,1.3114323795411706,0.9371742830356469,0.9612817162183684,()
54,0.9497253386353013,0.865795119919365,0.015020222591572194,0.016243146552011423,1.298499388642853,1.3066209619188587,1.2903778153668473,0.9572354499310873,0.9422152273395152,()
55,0.9379008957263321,0.8198969721939755,0.02853159345091763,0.03232992766627718,1.2985028266983414,1.3146677905314799,1.2823378628652027,0.9521666924517909,0.9236350990008733,()
56,0.9487325471884775,1.0767346892604281,-0.046334685768404014,-0.041573845244426755,1.2985002089838167,1.2777132863616034,1.3192871316060302,0.9255652043042756,0.9718998900726795,()
57,0.9393381249122532,1.0662227748017694,-0.009738734705790751,-0.008822598621810007,1.2984922548385152,1.2940809555276103,1.3029035541494203,0.9344687575593579,0.9442074922651486,()
58,0.946098709177434,1.1120229041051017,0.006403956106142292,0.005582185189242361,1.2984995041891696,1.3012905967837907,1.2957084115945483,0.9493006872305051,0.9428967311243629,()
59,0.9380229111871001,1.1022361993467378,0.02714421304844393,0.023842220418972992,1.2985000470136656,1.310421157223152,1.2865789368041791,0.951595017711322,0.9244508046628782,()
60,0.9471967532982878,1.1650656960267707,-0.02690127657579114,-0.0225247190062714,1.2984981231574655,1.2872357636543297,1.309760482660601,0.9337461150103922,0.9606473915861834,()
61,0.9446978183857091,1.3453453444442172,-0.011493916030719808,-0.00845604122968191,1.2985011775444786,1.2942731569296377,1.3027291981593196,0.9389508603703491,0.9504447764010691,()
62,0.9468328910747935,1.192183639316329,0.014714817926904405,0.012059838138574808,1.2985003025822477,1.304530221651535,1.2924703835129603,0.9541903000382457,0.9394754821113414,()
63,0.9406532155803751,1.329175002695897,0.047735738589192736,0.03550485068013942,1.2984964415337301,1.3162488668738,1.2807440161936605,0.9645210848749715,0.9167853462857787,()
64,0.921763204322903,0.4303418314975073,0.011488831226235674,0.021712176608920553,1.2984848774335926,1.309340965738053,1.2876287891291325,0.9275076199360208,0.9160187887097853,()
65,0.9423040625742604,0.5536256968289383,0.0305229862921315,0.04760746732058685,1.2985182436504652,1.3223219773107586,1.2747145099901718,0.9575655557203261,0.9270425694281946,()
66,0.9004188444813599,1.2308514101028343,0.0023811580256026463,0.001887831543379015,1.2985090884796313,1.2994530042513208,1.2975651727079418,0.9016094234941612,0.8992282654685586,()
67,0.9386555846869522,0.6548665200066175,0.0480951196706086,0.06563438900406138,1.2985046901923076,1.3313218846943384,1.265687495690277,0.9627031445222565,0.9146080248516479,()
68,0.90481048086583,1.2851247464865136,-0.012142156044310078,-0.009316980085628312,1.298508582940132,1.2938500928973178,1.303167072982946,0.898739402843675,0.910881558887985,()
69,0.9395334589355758,1.2619585267183882,-0.02116355802507194,-0.01649277125284887,1.298509964863293,1.2902635792368684,1.3067563504897173,0.9289516799230398,0.9501152379481118,()
70,0.9198991744352814,0.6187428715201334,-0.031850693037163064,-0.045469217509884086,1.2985011002073,1.2757664914523579,1.321235708962242,0.9039738279166998,0.9358245209538629,()
71,0.9266692924546398,0.919040723368889,0.02100556212401468,0.021607865512647262,1.2984992408739828,1.3093031736303065,1.2876953081176592,0.9371720735166471,0.9161665113926325,()
72,0.9142724742371993,0.8471558665931966,-0.00692431567221348,-0.007618989890098238,1.2984939288984871,1.294684433953438,1.3023034238435363,0.9108103164010926,0.917734632073306,()
73,0.9124237850505614,0.7576666993037173,0.04962670055778094,0.06004642186421982,1.298500348353886,1.3285235592859959,1.268477137421776,0.9372371353294519,0.887610434771671,()
74,0.9348047674406604,0.7491279052875304,-0.007088591869411326,-0.008678233384894707,1.298495016294801,1.2941558996023537,1.3028341329872484,0.9312604715059548,0.938349063375366,()
75,0.9149337630439798,1.1561299951089516,-0.008859332432957764,-0.007457108353070563,1.2985077643326923,1.294779210156157,1.3022363185092276,0.9105040968275009,0.9193634292604587,()
76,0.9401810897774469,1.0013325474734156,-0.03885606172922711,-0.03712095105200253,1.2984951904591675,1.2799347149331661,1.3170556659851687,0.9207530589128333,0.9596091206420604,()
77,0.9415888343538543,1.3037198815641915,0.012350440857372934,0.009361173275469037,1.2985002277989137,1.3031808144366483,1.2938196411611793,0.9477640547825408,0.9354136139251679,()
78,0.9320467336068938,0.7693618807870362,-0.033345747408480245,-0.03982993120385547,1.298492304212267,1.2785773386103392,1.3184072698141946,0.9153738599026537,0.9487196073111339,()
79,0.9126502900715294,0.47020099993973485,0.04282977394825749,0.0757128579140065,1.2985054247712489,1.336361853728252,1.2606489958142455,0.9340651770456582,0.8912354030974007,()
80,0.9429036250666264,1.3915846574442385,0.008495241088129636,0.0060558094160754194,1.2984930099671759,1.3015209146752136,1.2954651052591382,0.9471512456106912,0.9386560045225616,()
81,0.9279689557964984,1.0896847339709383,-0.03534844392926149,-0.03136055452248132,1.2984967838071926,1.2828165065459518,1.3141770610684331,0.9102947338318677,0.9456431777611292,()
82,0.9333726008393696,0.9783126287654238,-0.018072178217114813,-0.017610434690584986,1.298498513749649,1.2896932964043564,1.3073037310949414,0.9243365117308122,0.9424086899479269,()
83,0.9162995170624458,1.2170358948574302,-0.017769631395148693,-0.014292178029301938,1.298508835298037,1.2913627462833859,1.3056549243126878,0.9074147013648715,0.9251843327600202,()
84,0.9083133983631796,1.318990177944515,-0.0055993399622327605,-0.0041888640324792,1.2985037699268518,1.2964093379106123,1.3005982019430915,0.9055137283820632,0.911113068344296,()
85,0.9431418856361444,0.6901318331250015,-0.03045980219946403,-0.03983632155509764,1.298491760796233,1.2785736000186843,1.318409921573782,0.9279119845364124,0.9583717867358764,()
86,0.932807379952915,0.6695106611690407,0.024156052541071976,0.03238268158208002,1.2985008912984548,1.314692232089495,1.282309550507415,0.944885406223451,0.920729353682379,()
87,0.9009868950246464,1.1891996412983092,0.016312236859725812,0.013388658397693431,1.2984827693289498,1.3051770985277964,1.291788440130103,0.9091430134545092,0.8928307765947835,()
88,0.904128951230956,0.549282443037394,0.041777918935315975,0.06550045026281914,1.298500646053012,1.3312508711844215,1.2657504209216024,0.925017910698614,0.883239991763298,()
89,0.90611917473029,0.6494792831724051,-0.03620955764068813,-0.04971842017829653,1.2984993872027897,1.2736401771136414,1.323358597291938,0.8880143959099459,0.9242239535506341,()
90,0.9352735676270464,1.0926233579232192,0.01315751936846457,0.011660472703851177,1.298495226986904,1.3043254633388295,1.2926649906349783,0.9418523273112787,0.9286948079428141,()
91,0.9010158745085792,0.5812177126311234,-0.04200745442775385,-0.06301732694435191,1.298507225135118,1.266998561662942,1.330015888607294,0.8800121472947023,0.9220196017224561,()
92,0.9209451158927064,0.9473132640234526,0.03795261293001469,0.03803077422632595,1.2985009905694174,1.3175163776825805,1.2794856034562545,0.9399214223577138,0.9019688094276991,()
93,0.9478597167249072,0.7969376191498785,0.03855235389736132,0.04475118060861627,1.2985175103082316,1.3208931006125397,1.2761419200039235,0.9671358936735879,0.9285835397762265,()
94,0.9300771006912554,1.0448419176420265,-0.028831965303693606,-0.02655025673235456,1.298505703294743,1.2852305749285657,1.3117808316609203,0.9156611180394085,0.9444930833431022,()
95,0.9441280352529691,0.5068214070277557,0.04332842207081812,0.07240414034871834,1.2984989670584715,1.3347010372328305,1.2622968968841122,0.9657922462883781,0.92246382421756,()
96,0.9187115431315469,0.4987665194776813,-0.025039905579466643,-0.04234262702183278,1.2985066018345741,1.2773352883236577,1.3196779153454905,0.9061915903418136,0.9312314959212802,()
97,0.9065783370178788,0.9982339759182465,-0.015446474693651402,-0.014780130286238924,1.2985044165236022,1.2911143513804828,1.3058944816667217,0.8988550996710531,0.9143015743647045,()
98,0.9238592714538136,0.7782549020984999,0.036706458165269795,0.04345011980408553,1.2984963559272966,1.3202214158293393,1.2767712960252537,0.9422125005364486,0.9055060423711787,()
99,0.9364685617077997,0.9084750748554299,0.004587227003186603,0.004780062250287376,1.2985108160639187,1.3009008471890624,1.296120784938775,0.938762175209393,0.9341749482062064,()
